patch,freq_start,freq_end,time_start,time_end,base_confidence,masked_confidence,confidence_drop
1,40,48,72,84,0.5406293869018555,0.5406293869018555,0.0
1,40,48,84,96,0.5406293869018555,0.5406293869018555,0.0
1,48,56,0,12,0.5406293869018555,0.5406293869018555,0.0
1,48,56,12,24,0.5406293869018555,0.5406293869018555,0.0
1,48,56,24,36,0.5406293869018555,0.5406293869018555,0.0
1,48,56,36,48,0.5406293869018555,0.5406293869018555,0.0
1,48,56,48,60,0.5406293869018555,0.5406293869018555,0.0
1,48,56,60,72,0.5406293869018555,0.5406293869018555,0.0
1,48,56,72,84,0.5406293869018555,0.5406293869018555,0.0
1,48,56,84,96,0.5406293869018555,0.5406293869018555,0.0
1,56,64,0,12,0.5406293869018555,0.5406293869018555,0.0
1,56,64,12,24,0.5406293869018555,0.5406293869018555,0.0
1,56,64,24,36,0.5406293869018555,0.5406293869018555,0.0
1,56,64,36,48,0.5406293869018555,0.5406293869018555,0.0
1,56,64,48,60,0.5406293869018555,0.5406293869018555,0.0
1,56,64,60,72,0.5406293869018555,0.5406293869018555,0.0
1,56,64,72,84,0.5406293869018555,0.5406293869018555,0.0
1,56,64,84,96,0.5406293869018555,0.5406293869018555,0.0
2,0,8,0,12,0.5406293869018555,0.5406293869018555,0.0
2,0,8,12,24,0.5406293869018555,0.5406293869018555,0.0
2,0,8,24,36,0.5406293869018555,0.5406293869018555,0.0
2,0,8,36,48,0.5406293869018555,0.5406293869018555,0.0
2,0,8,48,60,0.5406293869018555,0.5406293869018555,0.0
2,0,8,60,72,0.5406293869018555,0.5406293869018555,0.0
2,0,8,72,84,0.5406293869018555,0.5406293869018555,0.0
2,0,8,84,96,0.5406293869018555,0.5406293869018555,0.0
2,8,16,0,12,0.5406293869018555,0.5406293869018555,0.0
2,8,16,12,24,0.5406293869018555,0.5406293869018555,0.0
2,8,16,24,36,0.5406293869018555,0.5406293869018555,0.0
2,8,16,36,48,0.5406293869018555,0.5406293869018555,0.0
2,8,16,48,60,0.5406293869018555,0.5406293869018555,0.0
2,8,16,60,72,0.5406293869018555,0.5406293869018555,0.0
2,8,16,72,84,0.5406293869018555,0.5406293869018555,0.0
2,8,16,84,96,0.5406293869018555,0.5406293869018555,0.0
2,16,24,0,12,0.5406293869018555,0.5406293869018555,0.0
2,16,24,12,24,0.5406293869018555,0.5406293869018555,0.0
2,16,24,24,36,0.5406293869018555,0.5406293869018555,0.0
2,16,24,36,48,0.5406293869018555,0.5406293869018555,0.0
2,16,24,48,60,0.5406293869018555,0.5406293869018555,0.0
