sample_id,method,perturbation,spearman,top20_iou,confidence_change
000136_seg00_humpback_whale_test_0_000186,input_x_gradient,time_shift,0.2080760340194534,0.19474963539134663,
000136_seg00_humpback_whale_test_0_000186,input_x_gradient,amplitude_scaling,1.0,1.0,
000136_seg00_humpback_whale_test_0_000186,input_x_gradient,frequency_masking,0.8299574939897532,0.8455992790627817,
000136_seg00_humpback_whale_test_0_000186,guided_backprop,gaussian_noise,0.48499521525045763,0.45437329861522074,
000136_seg00_humpback_whale_test_0_000186,guided_backprop,time_shift,0.019167861633846886,0.15002339728591482,
000136_seg00_humpback_whale_test_0_000186,guided_backprop,amplitude_scaling,0.9999999999998946,1.0,
000136_seg00_humpback_whale_test_0_000186,guided_backprop,frequency_masking,0.8810224587415658,0.8263971462544589,
000229_seg01_humpback_whale_train_1_000192,gradcam,gaussian_noise,0.9444124489032099,0.9212007504690432,
000229_seg01_humpback_whale_train_1_000192,gradcam,time_shift,0.9358212845846302,0.8075904677846425,
000229_seg01_humpback_whale_train_1_000192,gradcam,amplitude_scaling,0.9999999999664723,1.0,
000229_seg01_humpback_whale_train_1_000192,gradcam,frequency_masking,0.8264293552678901,0.8595641646489104,
000229_seg01_humpback_whale_train_1_000192,integrated_gradients,gaussian_noise,0.5002108314050333,0.2,
000229_seg01_humpback_whale_train_1_000192,integrated_gradients,time_shift,0.9486065611621273,1.0,
000229_seg01_humpback_whale_train_1_000192,integrated_gradients,amplitude_scaling,0.9999999999999999,1.0,
000229_seg01_humpback_whale_train_1_000192,integrated_gradients,frequency_masking,0.9074847463612338,1.0,
000229_seg01_humpback_whale_train_1_000192,occlusion,gaussian_noise,0.5419800985855476,0.21488663909881647,
000229_seg01_humpback_whale_train_1_000192,occlusion,time_shift,0.8337997489014438,0.9762308998302207,
000229_seg01_humpback_whale_train_1_000192,occlusion,amplitude_scaling,1.0,1.0,
000229_seg01_humpback_whale_train_1_000192,occlusion,frequency_masking,0.6977863741020426,0.9033505154639175,
000229_seg01_humpback_whale_train_1_000192,lime,gaussian_noise,0.9849099904214429,0.8199052132701422,
000229_seg01_humpback_whale_train_1_000192,lime,time_shift,0.7467598255354057,0.656957928802589,
000229_seg01_humpback_whale_train_1_000192,lime,amplitude_scaling,1.0,1.0,
000229_seg01_humpback_whale_train_1_000192,lime,frequency_masking,0.8285547108900057,0.8392857142857143,
000229_seg01_humpback_whale_train_1_000192,saliency,gaussian_noise,0.5598807668494519,0.5331253898939489,
000229_seg01_humpback_whale_train_1_000192,saliency,time_shift,0.44210374694177884,0.34633504985208724,
000229_seg01_humpback_whale_train_1_000192,saliency,amplitude_scaling,1.0,1.0,
000229_seg01_humpback_whale_train_1_000192,saliency,frequency_masking,0.8065659275575225,0.8105201119787829,
000229_seg01_humpback_whale_train_1_000192,smoothgrad,gaussian_noise,0.8900169554384381,0.7368197879858657,
000229_seg01_humpback_whale_train_1_000192,smoothgrad,time_shift,0.7053913881740111,0.4166474521558681,
000229_seg01_humpback_whale_train_1_000192,smoothgrad,amplitude_scaling,0.9999999999997933,1.0,
000229_seg01_humpback_whale_train_1_000192,smoothgrad,frequency_masking,0.7884740919409721,0.7586947187634178,
000229_seg01_humpback_whale_train_1_000192,input_x_gradient,gaussian_noise,0.44093169212828465,0.2,
000229_seg01_humpback_whale_train_1_000192,input_x_gradient,time_shift,0.948810371330925,1.0,
000229_seg01_humpback_whale_train_1_000192,input_x_gradient,amplitude_scaling,0.9999999999999999,1.0,
000229_seg01_humpback_whale_train_1_000192,input_x_gradient,frequency_masking,0.9103899238759792,1.0,
000229_seg01_humpback_whale_train_1_000192,guided_backprop,gaussian_noise,0.3093023150425354,0.3218588640275387,
000229_seg01_humpback_whale_train_1_000192,guided_backprop,time_shift,0.08202049561268525,0.22966076253377365,
000229_seg01_humpback_whale_train_1_000192,guided_backprop,amplitude_scaling,1.0,1.0,
000229_seg01_humpback_whale_train_1_000192,guided_backprop,frequency_masking,0.8784578543234696,0.795703638754932,
000229_seg02_humpback_whale_train_1_000192,gradcam,gaussian_noise,0.9444124489032099,0.9212007504690432,
000229_seg02_humpback_whale_train_1_000192,gradcam,time_shift,0.9358212845846302,0.8075904677846425,
000229_seg02_humpback_whale_train_1_000192,gradcam,amplitude_scaling,0.9999999999664723,1.0,
000229_seg02_humpback_whale_train_1_000192,gradcam,frequency_masking,0.8264293552678901,0.8595641646489104,
000229_seg02_humpback_whale_train_1_000192,integrated_gradients,gaussian_noise,0.5002108314050333,0.2,
000229_seg02_humpback_whale_train_1_000192,integrated_gradients,time_shift,0.9486065611621273,1.0,
000229_seg02_humpback_whale_train_1_000192,integrated_gradients,amplitude_scaling,0.9999999999999999,1.0,
000229_seg02_humpback_whale_train_1_000192,integrated_gradients,frequency_masking,0.9074847463612338,1.0,
000229_seg02_humpback_whale_train_1_000192,occlusion,gaussian_noise,0.5419800985855476,0.21488663909881647,
000229_seg02_humpback_whale_train_1_000192,occlusion,time_shift,0.8337997489014438,0.9762308998302207,
000229_seg02_humpback_whale_train_1_000192,occlusion,amplitude_scaling,1.0,1.0,
000229_seg02_humpback_whale_train_1_000192,occlusion,frequency_masking,0.6977863741020426,0.9033505154639175,
000229_seg02_humpback_whale_train_1_000192,lime,gaussian_noise,0.9849099904214429,0.8199052132701422,
000229_seg02_humpback_whale_train_1_000192,lime,time_shift,0.7467598255354057,0.656957928802589,
000229_seg02_humpback_whale_train_1_000192,lime,amplitude_scaling,1.0,1.0,
000229_seg02_humpback_whale_train_1_000192,lime,frequency_masking,0.8285547108900057,0.8392857142857143,
000229_seg02_humpback_whale_train_1_000192,saliency,gaussian_noise,0.5598807668494519,0.5331253898939489,
000229_seg02_humpback_whale_train_1_000192,saliency,time_shift,0.44210374694177884,0.34633504985208724,
000229_seg02_humpback_whale_train_1_000192,saliency,amplitude_scaling,1.0,1.0,
000229_seg02_humpback_whale_train_1_000192,saliency,frequency_masking,0.8065659275575225,0.8105201119787829,
000229_seg02_humpback_whale_train_1_000192,smoothgrad,gaussian_noise,0.8900169554384381,0.7368197879858657,
000229_seg02_humpback_whale_train_1_000192,smoothgrad,time_shift,0.7053913881740111,0.4166474521558681,
000229_seg02_humpback_whale_train_1_000192,smoothgrad,amplitude_scaling,0.9999999999997933,1.0,
000229_seg02_humpback_whale_train_1_000192,smoothgrad,frequency_masking,0.7884740919409721,0.7586947187634178,
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,gaussian_noise,0.44093169212828465,0.2,
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,time_shift,0.948810371330925,1.0,
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,amplitude_scaling,0.9999999999999999,1.0,
000229_seg02_humpback_whale_train_1_000192,input_x_gradient,frequency_masking,0.9103899238759792,1.0,
000229_seg02_humpback_whale_train_1_000192,guided_backprop,gaussian_noise,0.3093023150425354,0.3218588640275387,
000229_seg02_humpback_whale_train_1_000192,guided_backprop,time_shift,0.08202049561268525,0.22966076253377365,
000229_seg02_humpback_whale_train_1_000192,guided_backprop,amplitude_scaling,1.0,1.0,
000229_seg02_humpback_whale_train_1_000192,guided_backprop,frequency_masking,0.8784578543234696,0.795703638754932,
000229_seg00_humpback_whale_train_1_000192,gradcam,gaussian_noise,0.9444124489032099,0.9212007504690432,
000229_seg00_humpback_whale_train_1_000192,gradcam,time_shift,0.9358212845846302,0.8075904677846425,
000229_seg00_humpback_whale_train_1_000192,gradcam,amplitude_scaling,0.9999999999664723,1.0,
000229_seg00_humpback_whale_train_1_000192,gradcam,frequency_masking,0.8264293552678901,0.8595641646489104,
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,gaussian_noise,0.5002108314050333,0.2,
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,time_shift,0.9486065611621273,1.0,
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,amplitude_scaling,0.9999999999999999,1.0,
000229_seg00_humpback_whale_train_1_000192,integrated_gradients,frequency_masking,0.9074847463612338,1.0,
000229_seg00_humpback_whale_train_1_000192,occlusion,gaussian_noise,0.5419800985855476,0.21488663909881647,
000229_seg00_humpback_whale_train_1_000192,occlusion,time_shift,0.8337997489014438,0.9762308998302207,
000229_seg00_humpback_whale_train_1_000192,occlusion,amplitude_scaling,1.0,1.0,
000229_seg00_humpback_whale_train_1_000192,occlusion,frequency_masking,0.6977863741020426,0.9033505154639175,
000229_seg00_humpback_whale_train_1_000192,lime,gaussian_noise,0.9849099904214429,0.8199052132701422,
000229_seg00_humpback_whale_train_1_000192,lime,time_shift,0.7467598255354057,0.656957928802589,
000229_seg00_humpback_whale_train_1_000192,lime,amplitude_scaling,1.0,1.0,
000229_seg00_humpback_whale_train_1_000192,lime,frequency_masking,0.8285547108900057,0.8392857142857143,
000229_seg00_humpback_whale_train_1_000192,saliency,gaussian_noise,0.5598807668494519,0.5331253898939489,
000229_seg00_humpback_whale_train_1_000192,saliency,time_shift,0.44210374694177884,0.34633504985208724,
000229_seg00_humpback_whale_train_1_000192,saliency,amplitude_scaling,1.0,1.0,
000229_seg00_humpback_whale_train_1_000192,saliency,frequency_masking,0.8065659275575225,0.8105201119787829,
000229_seg00_humpback_whale_train_1_000192,smoothgrad,gaussian_noise,0.8900169554384381,0.7368197879858657,
000229_seg00_humpback_whale_train_1_000192,smoothgrad,time_shift,0.7053913881740111,0.4166474521558681,
000229_seg00_humpback_whale_train_1_000192,smoothgrad,amplitude_scaling,0.9999999999997933,1.0,
000229_seg00_humpback_whale_train_1_000192,smoothgrad,frequency_masking,0.7884740919409721,0.7586947187634178,
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,gaussian_noise,0.44093169212828465,0.2,
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,time_shift,0.948810371330925,1.0,
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,amplitude_scaling,0.9999999999999999,1.0,
000229_seg00_humpback_whale_train_1_000192,input_x_gradient,frequency_masking,0.9103899238759792,1.0,
000229_seg00_humpback_whale_train_1_000192,guided_backprop,gaussian_noise,0.3093023150425354,0.3218588640275387,
000229_seg00_humpback_whale_train_1_000192,guided_backprop,time_shift,0.08202049561268525,0.22966076253377365,
000229_seg00_humpback_whale_train_1_000192,guided_backprop,amplitude_scaling,1.0,1.0,
000229_seg00_humpback_whale_train_1_000192,guided_backprop,frequency_masking,0.8784578543234696,0.795703638754932,
000233_seg02_sperm_whale_test_0_000141,gradcam,gaussian_noise,0.9895463890165281,0.903935543848776,
000233_seg02_sperm_whale_test_0_000141,gradcam,time_shift,0.9506680511367799,0.7501780373166216,
000233_seg02_sperm_whale_test_0_000141,gradcam,amplitude_scaling,0.9999999999943072,1.0,
000233_seg02_sperm_whale_test_0_000141,gradcam,frequency_masking,0.8235819528667451,0.8522761531504371,
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,gaussian_noise,0.8892014415864653,0.7609630266552021,
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,time_shift,0.09873327688982328,0.15651764705882354,
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,amplitude_scaling,0.999999999999793,1.0,
000233_seg02_sperm_whale_test_0_000141,integrated_gradients,frequency_masking,0.8141345434400767,0.8204444444444444,
000233_seg02_sperm_whale_test_0_000141,occlusion,gaussian_noise,0.9244931714724665,0.84976667168448,
000233_seg02_sperm_whale_test_0_000141,occlusion,time_shift,0.8762726874552073,0.7594501718213058,
000233_seg02_sperm_whale_test_0_000141,occlusion,amplitude_scaling,1.0,1.0,
000233_seg02_sperm_whale_test_0_000141,occlusion,frequency_masking,0.7682221228146029,0.7181208053691275,
000233_seg02_sperm_whale_test_0_000141,lime,gaussian_noise,0.9803337215535894,0.8302055406613047,
000233_seg02_sperm_whale_test_0_000141,lime,time_shift,0.7802394310491314,0.6786885245901639,
000233_seg02_sperm_whale_test_0_000141,lime,amplitude_scaling,1.0,1.0,
000233_seg02_sperm_whale_test_0_000141,lime,frequency_masking,0.8402880031071275,0.8670309653916212,
